sentence_id,sentence,paragraph,document
9,"He could not turn himself in bed, nor be turned by others, without infinite distress.",False,data/books/speeches-daniel-webster.html
10,"His mind, too, was as much disordered as his body.",False,data/books/speeches-daniel-webster.html
11,He was constantly raving about robbery and murder.,False,data/books/speeches-daniel-webster.html
12,"At length the physicians and others withdrew, and left him alone in the room.",False,data/books/speeches-daniel-webster.html
13,"Dr. Balch returned softly to the door, which he had left partly open, and there he had a full view of his patient, unobserved by him.",False,data/books/speeches-daniel-webster.html
14,Goodridge was then very quiet.,False,data/books/speeches-daniel-webster.html
15,His incoherent exclamations had ceased.,False,data/books/speeches-daniel-webster.html
16,Dr. Balch saw him turn over without inconvenience.,False,data/books/speeches-daniel-webster.html
17,"Pretty soon he sat up in bed, and adjusted his neckcloth and his hair.",False,data/books/speeches-daniel-webster.html
18,"Then, hearing footsteps on the staircase, he instantly sunk into the bed again; his pains all returned, and he cried out against robbers and murderers as loud as ever.",False,data/books/speeches-daniel-webster.html
19,"Now, these facts are all sworn to by an intelligent witness, who cannot be mistaken in them; a respectable physician, whose veracity or accuracy is in no way impeached or questioned.",False,data/books/speeches-daniel-webster.html
20,"After this, it is difficult to retain any good opinion of the prosecutor.",False,data/books/speeches-daniel-webster.html
21,"Robbed or not robbed, this was his conduct; and such conduct necessarily takes away all claim to sympathy and respect.",False,data/books/speeches-daniel-webster.html
22,The jury will consider whether it does not also take away all right to be believed in anything.,False,data/books/speeches-daniel-webster.html
23,"For if they should be of opinion that in any one point he has intentionally misrepresented facts, he can be believed in nothing.",False,data/books/speeches-daniel-webster.html
24,No man is to be convicted on the testimony of a witness whom the jury has found wilfully violating the truth in any particular.,False,data/books/speeches-daniel-webster.html
0,"The next part of the case is the conduct of the prosecutor in attempting to find out the robbers, after he had recovered from his illness.",True,data/books/speeches-daniel-webster.html
1,"He suspected Mr. Pearson, a very honest, respectable man, who keeps the tavern at the bridge.",False,data/books/speeches-daniel-webster.html
2,He searched his house and premises.,False,data/books/speeches-daniel-webster.html
3,"He sent for a conjuror to come, with his metallic rods and witch-hazel, to find the stolen money.",False,data/books/speeches-daniel-webster.html
4,"Goodridge says now, that he thought he should find it, if the conjuror's instruments were properly prepared.",False,data/books/speeches-daniel-webster.html
5,He professes to have full faith in the art.,False,data/books/speeches-daniel-webster.html
6,"Was this folly, or fraud, or a strange mixture of both?",False,data/books/speeches-daniel-webster.html
7,"Pretty soon after the last search, gold pieces were actually found near Mr. pearson's house, in the manner stated by the female witness.",False,data/books/speeches-daniel-webster.html
8,How came they there?,False,data/books/speeches-daniel-webster.html
9,Did the robber deposit them there?,False,data/books/speeches-daniel-webster.html
10,That is not possible.,False,data/books/speeches-daniel-webster.html
11,Did he accidentally leave them there?,False,data/books/speeches-daniel-webster.html
12,Why should not a robber take as good care of his money as others?,False,data/books/speeches-daniel-webster.html
13,"It is certain, too, that the gold pieces were not put there at the time of the robbery, because the ground was then bare; but when these pieces were found, there were several inches of snow below them.",False,data/books/speeches-daniel-webster.html
14,"When Goodridge searched here with his conjuror, he was on this spot, alone and unobserved, as he thought.",False,data/books/speeches-daniel-webster.html
15,"Whether he did not, at that time, drop his gold into the snow, the jury will judge.",False,data/books/speeches-daniel-webster.html
16,"When he came to this search, he proposed something very ridiculous.",False,data/books/speeches-daniel-webster.html
17,"He proposed that all persons about to assist in the search should be examined, to see that they had nothing which they could put into Pearson's possession, for the purpose of being found there.",False,data/books/speeches-daniel-webster.html
18,But how was this examination to be made?,False,data/books/speeches-daniel-webster.html
19,"Why, truly, Goodridge proposed that every man should examine himself, and that, among others, he would examine himself, till he was satisfied he had nothing in his pockets which he could leave at pearson's, with the fraudulent design of being afterwards found there, as evidence against pearson.",False,data/books/speeches-daniel-webster.html
